code_com,code_reg,code_dept,code_arr,lib_com,lib_arr,lib_dept,lib_reg,gridens7,p_pop,superf_choro,gare_tgv,nb_actes_france_renov,friches,ecoquartiers,part_actifs,part_inactifs,med_disp,part_residences_secondaires,part_trajets_voiture,com_variation_encours_dette_ha_pct,dependance_eco,abstention_municipales,taux_creation_ent,total_entreprises,part_licencies_sportifs,CSP_maire,climat,emissions_ges,beneficiaire_prog,part_jeunes_sans_diplome,etab_industrie,etab_construction,etab_CTHR,etab_IC,etab_AFA,etab_AI,etab_ASTSA,etab_APESAS,etab_AAS,etab_tourisme,eolienne_PE_kw,nbr_eolienne,hydroelectrique_PE_kw,nbr_instal_hydroelec,photovoltaique_PE_kw,nbr_inst_sol_photovoltaique,fossile_PE_kw,fossile_PT_kw,nbr_inst_fossile,incinerateur_PE_kw,incinerateur_PT_kw,nbr_incinerateur,chaufferie_bois_PE_kw,chaufferie_bois_PT_kw,nbr_chaufferie_bois,methaniseur_PE_kw,methaniseur_PT_kw,nbr_unite_methaniseur,taux_conformite_bact,taux_conformite_chim,MC_industrie_mwh,MC_agricole_mwh,MC_tertiaire_mwh,MC_residentiel_mwh,MC_totale_mwh,cp_AF,ae_AF,cp_AGTE,ae_AGTE,cp_AAFAR,ae_AAFAR,cp_APD,ae_APD,cp_culture,ae_culture,cp_economie,ae_economie,cp_DAG,ae_DAG,cp_ES,ae_ES,cp_GFP,ae_GFP,cp_IAI,ae_IAI,cp_justice,ae_justice,cp_MLIC,ae_MLIC,cp_PR,ae_PR,cp_RES,ae_RES,cp_RCT,ae_RCT,cp_RD,ae_RD,cp_securites,ae_securites,cp_SIEC,ae_SIEC,cp_SJVA,ae_SJVA,cp_EDMD,ae_EDMD,cp_TEAMS,ae_TEAMS,cp_TFP,ae_TFP,cp_CT,ae_CT,cp_GPIE,ae_GPIE,cp_CCSR,ae_CCSR,taux_subvention,autres_benef_collectivite,autres_benef_entreprise,autres_benef_etat,autres_benef_association
22204,53.0,22,222,Ploëzal,Guingamp,Côtes-d'Armor,Bretagne,6,1224.0,26.2,0,2.0,2.0,0.0,484,171,19540.0,14.7,85.5,9.9,148.0,32.0,20.6,68.0,190,15,2,13552.99,0,14.3,7,9,13,0,0,5,9,12,13,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,84.798,139.437,211.429,18.10564375,5426.70845,0.0,0.0,0.0,0.0,1927940.0,1927940.0,0.0,0.0,23421.0,23421.0,0.0,0.0,0.0,0.0,10904.4,10904.4,0.0,0.0,0.0,0.0,137888.19,137888.19,0.0,0.0,0.0,0.0,0.0,0.0,108000.0,1767960.0,1244543.9999999998,1244543.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,1058.68,1058.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3.0,24.0,0.0,0.0
22205,53.0,22,221,Plorec-sur-Arguenon,Dinan,Côtes-d'Armor,Bretagne,6,422.0,13.7,0,5.0,2.0,0.0,177,60,20610.0,30.5,89.4,-32.4,150.0,29.8,18.5,27.0,59,9,0,5924.89,0,7.7,1,5,4,1,2,2,2,4,6,0.0,0.0,0.0,0.0,0.0,242.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,1.0,1.0,1.0,0.0,78.18900000000001,4.094,4.873,2058.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254900.0,254900.0,0.0,0.0,0.0,0.0,912659.16,912659.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,10.0,0.0,0.0
22206,53.0,22,222,Châtelaudren-Plouagat,Guingamp,Côtes-d'Armor,Bretagne,5,3961.0,32.4,0,6.0,4.0,0.0,1811,463,21480.0,3.3,88.6,2.0,118.0,61.6,9.6,302.0,919,27,0,36380.77,0,3.8,25,48,75,4,18,18,44,49,21,0.0,4000.0,2.0,45.0,1.0,287.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,11795.763823,268.342,3172.838169,14.05974884792627,50836.56425,0.0,0.0,4007.04,4007.04,2017110.58,2017111.4999999998,0.0,0.0,1526.62,94766.62000000001,0.0,0.0,0.0,0.0,797036.66,797036.66,0.0,0.0,0.0,0.0,275022.28,275022.28,0.0,0.0,0.0,0.0,0.0,0.0,4733172.0,3798504.0,667199.4,667199.4,128574.23,26574.23,0.0,0.0,53900.0,54900.0,140194.8,1033942.8,0.0,0.0,0.0,0.0,460174.0,460174.0,0.0,0.0,0.0,0.0,0.44,21.0,27.0,0.0,2.0
22207,53.0,22,223,Plouaret,Lannion,Côtes-d'Armor,Bretagne,5,2206.0,30.0,1,6.0,2.0,0.0,843,320,20840.0,11.0,83.9,4.2,153.0,34.8,13.1,122.0,327,19,0,18948.38,0,18.7,10,18,30,2,3,8,14,21,16,0.0,0.0,0.0,0.0,0.0,147.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,2.0,999.0,999.0,1.0,1.0,1.0,375.97299999999996,248.21,1332.728,4.866,10825.154,0.0,0.0,6710.0,6710.0,1917790.0,1917790.0,0.0,0.0,627416.0,627416.0,0.0,0.0,0.0,0.0,470437.26000000007,470437.26000000007,0.0,0.0,0.0,0.0,151.20000000000002,151.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2310876.0,4830876.0,1197688.52,1197688.52,0.0,0.0,0.0,0.0,15000.0,15000.0,0.0,1920000.0,0.0,0.0,0.0,0.0,39699.0,-98901.0,0.0,0.0,0.0,0.0,0.36,14.0,19.0,0.0,3.0
22208,53.0,22,221,Plouasne,Dinan,Côtes-d'Armor,Bretagne,6,1729.0,33.6,0,19.0,3.0,0.0,793,177,20630.0,8.4,86.1,-29.5,117.0,52.3,19.8,121.0,406,19,0,18404.71,1,6.5,19,17,24,5,3,9,13,18,13,0.0,0.0,0.0,0.0,0.0,560.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,813.0,5.0,1.0,1.0,1740.459,205.881,1587.4679999999998,5.603,13734.639,0.0,0.0,0.0,0.0,46677.58,46677.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379305.89999999997,379305.89999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877961.4000000001,1877961.4000000001,3553.0,3553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880000.0,880000.0,0.0,0.0,0.0,0.0,0.2,7.0,26.0,0.0,0.0
22209,53.0,22,221,Beaussais-sur-Mer,Dinan,Côtes-d'Armor,Bretagne,4,4168.0,41.6,0,14.0,4.0,0.0,1723,499,21620.0,16.3,88.9,3.9,138.0,60.0,20.6,326.0,878,26,1,26297.2,0,7.2,17,45,76,6,12,16,56,61,37,0.0,0.0,0.0,0.0,0.0,399.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,200.252,355.687,1805.12,4.735,21962.71,0.0,0.0,10112.0,10112.0,1211910.0,1211910.0,0.0,0.0,118400.0,118400.0,0.0,0.0,0.0,0.0,7261.5,7261.5,0.0,0.0,0.0,0.0,2067.0,2067.0,0.0,0.0,0.0,0.0,0.0,0.0,2986776.0,-4908492.0,1436929.76,1436929.76,3675.7799999999997,3675.7799999999997,120000.0,120000.0,12500.0,12500.0,0.0,0.0,742.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,7.0,20.0,0.0,3.0
22210,53.0,22,222,Ploubazlanec,Guingamp,Côtes-d'Armor,Bretagne,6,3040.0,15.0,0,5.0,6.0,0.0,1081,503,24010.0,35.9,85.1,-14.2,169.0,47.3,17.8,236.0,670,23,1,9932.2,0,6.3,13,21,73,7,17,15,44,23,23,0.0,0.0,0.0,0.0,2.0,628.0,4.0,14058.0,15814.0,6.0,0.0,0.0,0.0,0.0,8500.0,1.0,0.0,0.0,0.0,1.0,1.0,15535.065017619032,9587.738565,1157.9634800000001,13.01755784210526,146664.48632999999,0.0,0.0,0.0,0.0,6952820.0,6952820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3490011.7100000004,3490011.7100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320940.0,4244940.0,2962158.9199999995,2962158.9199999995,0.0,0.0,0.0,0.0,23262.0,23262.0,22382.0,22382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,3.0,19.0,0.0,14.0
22211,53.0,22,223,Ploubezre,Lannion,Côtes-d'Armor,Bretagne,6,3743.0,31.1,0,0.0,4.0,0.0,1643,536,22350.0,6.8,88.2,-41.6,119.0,42.0,17.5,177.0,921,27,0,23435.79,0,13.1,16,37,23,7,10,9,25,32,18,0.0,0.0,0.0,0.0,0.0,160.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.9047619047619048,127.582,20.947,685.5755216666666,12.598057812499999,14290.95521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4574822.0,4574822.0,0.0,0.0,0.0,0.0,61988.94,61988.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6930000.0,853600.16,853600.16,49896.81,49896.81,0.0,0.0,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,75000.0,0.0,0.0,0.0,0.0,0.24,5.0,15.0,0.0,4.0
22212,53.0,22,222,Plouëc-du-Trieux,Guingamp,Côtes-d'Armor,Bretagne,6,1143.0,18.3,0,0.0,0.0,0.0,494,177,19730.0,11.5,91.5,-5.5,129.0,33.1,32.1,53.0,224,15,0,10253.27,0,4.9,8,8,14,3,0,3,2,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.929,134.861,274.45500000000004,5.282,9241.987,0.0,0.0,960.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424124.0,3766068.0,1872024.8399999999,1872024.8399999999,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,15.0,0.0,2.0
22213,53.0,22,221,Plouër-sur-Rance,Dinan,Côtes-d'Armor,Bretagne,6,3469.0,19.9,0,13.0,3.0,0.0,1575,463,24460.0,17.2,86.5,21.3,121.0,49.8,15.3,326.0,1098,26,1,22513.03,0,7.8,25,43,63,8,21,20,62,45,39,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9545454545454546,274.307,75.588,2690.2562308333336,14.723138015267178,17561.05242,0.0,0.0,0.0,0.0,8365.560000000001,8365.560000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3765827.3200000003,3765827.3200000003,0.0,0.0,0.0,0.0,2811829.5399999996,2811829.5399999996,0.0,0.0,0.0,0.0,0.0,0.0,1113948.0,822348.0,380871.12,380871.12,14260.18,14260.18,0.0,0.0,30000.0,30000.0,4050.0,900315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,12.0,59.0,0.0,16.0
22214,53.0,22,222,Plouézec,Guingamp,Côtes-d'Armor,Bretagne,6,3110.0,27.9,0,1.0,5.0,0.0,1089,527,22530.0,32.2,86.5,53.8,169.0,67.6,18.3,213.0,523,23,1,14396.23,0,10.5,13,28,42,12,7,11,35,32,33,0.0,0.0,0.0,0.0,0.0,221.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,111.428,319.874,1261.79,4.683,15750.014000000001,0.0,0.0,0.0,0.0,2870000.0,15541750.0,0.0,0.0,22800.0,22800.0,0.0,0.0,0.0,0.0,167475.0,167475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007244.0,1598580.0,2212512.4000000004,2212512.4000000004,0.0,0.0,0.0,0.0,21050.0,21050.0,196934.41,462934.41000000003,0.0,0.0,0.0,0.0,803072.4,803072.4,0.0,0.0,0.0,0.0,0.32,6.0,17.0,0.0,10.0
22215,53.0,22,224,Ploufragan,Saint-Brieuc,Côtes-d'Armor,Bretagne,1,11369.0,27.1,0,45.0,10.0,0.0,4936,1757,21530.0,0.9,86.7,-44.4,123.0,61.3,17.0,684.0,2822,32,0,67769.79,0,12.1,57,108,163,11,36,40,132,83,54,0.0,0.0,0.0,0.0,0.0,1942.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,2.0,0.0,0.0,0.0,1.0,0.9517241379310345,22752.005656666668,149.56199999999998,12466.501752892156,12.76284055555556,121597.08294,0.0,0.0,2950869.8000000003,2952938.36,587563154.3000001,469233659.58000004,0.0,0.0,4045243.02,4089154.62,0.0,0.0,30000.0,30000.0,2418649.65,2418649.65,332600.3,332600.3,0.0,0.0,5495547.5,3235336.35,54000.0,54000.0,6900543.6,2574.9,781000.0,781000.0,3122568.0,3730824.0,349226.36000000004,349226.36000000004,19664447.360000003,34494718.36,194000.0,194000.0,769500.0,832500.0,277845263.04,83747075.66,868435.0,1142675.0,109440.0,109440.0,7976305.849999998,26659417.849999998,11206.05,13198.4,42158.0,42158.0,0.84,362.0,120.0,0.0,65.0
22216,53.0,22,222,Plougonver,Guingamp,Côtes-d'Armor,Bretagne,7,754.0,35.7,0,0.0,1.0,0.0,322,101,18690.0,21.0,74.6,17.4,134.0,22.1,44.4,36.0,141,15,0,12395.55,0,6.9,6,6,9,1,1,5,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,1.0,0.8571428571428571,179.48,99.223,6.13,4.145,3428.375,0.0,0.0,0.0,0.0,1840090.0,1840090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372760.0,1780311.6799999997,1780311.6799999997,0.0,0.0,0.0,0.0,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,2.0,29.0,0.0,1.0
22217,53.0,22,223,Plougras,Lannion,Côtes-d'Armor,Bretagne,7,421.0,26.5,0,0.0,1.0,0.0,210,68,17640.0,16.8,100.0,-16.4,97.0,29.4,25.0,32.0,60,11,0,11417.31,0,5.3,6,6,7,0,0,6,3,1,3,0.0,6000.0,8.0,0.0,0.0,299.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.389,42.19,3.895,1916.1689999999999,0.0,0.0,0.0,0.0,2814000.0,2814000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735236.0,1423105.3199999994,1423105.3199999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069894.0,219394.0,0.0,0.0,0.0,0.0,0.12,1.0,27.0,0.0,0.0
22218,53.0,22,223,Plougrescant,Lannion,Côtes-d'Armor,Bretagne,6,1153.0,15.5,0,7.0,7.0,0.0,400,201,21460.0,50.3,72.9,-21.9,167.0,43.9,9.8,92.0,195,15,1,5545.83,0,12.0,5,9,26,4,3,9,16,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.508,2346.847245,164.31799999999998,4.181,11055.61049,0.0,0.0,0.0,0.0,10678290.0,10678290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6576.850000000002,6576.850000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145584.0,145584.0,2362315.76,2362315.76,0.0,0.0,0.0,0.0,0.0,0.0,29232.0,29232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,32.0,0.0,0.0
22219,53.0,22,224,Plouguenast-Langast,Saint-Brieuc,Côtes-d'Armor,Bretagne,7,2406.0,55.6,0,19.0,2.0,0.0,1079,321,21010.0,11.6,85.5,-36.8,127.0,33.4,7.6,145.0,537,21,0,18576.28,0,11.1,5,19,35,3,8,18,16,27,14,0.0,0.0,0.0,0.0,0.0,509.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,0.9523809523809523,0.9206349206349206,13.826,161.178,447.401,5.564,13501.554,0.0,0.0,506300.0,506300.0,2525950.0,2525950.0,0.0,0.0,210000.0,210000.0,0.0,0.0,0.0,0.0,2327226.88,2327226.88,0.0,0.0,0.0,0.0,170316.48000000004,170316.48000000004,0.0,0.0,0.0,0.0,0.0,0.0,2622708.0,3600000.0,2892880.200000001,2892880.200000001,13931.16,13931.16,0.0,0.0,84900.0,84900.0,864000.0,5760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.44,5.0,37.0,0.0,18.0
22220,53.0,22,222,Plouguernével,Guingamp,Côtes-d'Armor,Bretagne,6,1605.0,41.6,0,3.0,2.0,0.0,623,313,21280.0,10.4,78.6,-45.3,134.0,46.8,12.3,73.0,269,16,0,21093.75,1,17.5,8,9,17,2,2,7,6,17,5,1.0,4000.0,5.0,0.0,0.0,295.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1.0,0.0,0.0,0.0,0.95,0.95,1054.99047,182.703,1587.7580192857145,13.67454727272727,10943.01422,0.0,0.0,183000.0,183000.0,1751435.2,1751435.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999652.04,2999652.04,1217.88,1217.88,0.0,0.0,0.0,0.0,7914.0,6398274.0,0.0,0.0,0.0,0.0,4270500.0,4270500.0,0.0,0.0,0.0,0.0,0.24,2.0,31.0,0.0,2.0
22221,53.0,22,223,Plouguiel,Lannion,Côtes-d'Armor,Bretagne,6,1745.0,19.1,0,2.0,3.0,0.0,660,280,20450.0,16.7,86.7,10.3,151.0,33.9,11.0,91.0,325,19,1,7406.32,0,12.5,12,11,26,0,2,5,16,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9090909090909091,0.0,58.821,749.45,11.61474428571429,7325.98626,0.0,0.0,0.0,0.0,9563750.0,9563750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152640.0,152640.0,1482466.4400000004,1482466.4400000004,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,21.0,0.0,1.0
22222,53.0,22,222,Plouha,Guingamp,Côtes-d'Armor,Bretagne,6,4596.0,40.0,0,28.0,3.0,0.0,1483,699,21970.0,30.1,85.4,88.2,196.0,50.2,19.9,321.0,1159,26,1,20779.2,0,5.4,19,36,72,8,12,19,52,55,48,0.0,0.0,0.0,0.0,0.0,484.0,3.0,1560.0,1755.0,1.0,0.0,0.0,0.0,0.0,4000.0,1.0,0.0,0.0,0.0,1.0,0.8803418803418803,12931.69861,4802.583545,3278.8686900000002,16.9075086307054,49858.46901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304880.0,2702480.0,0.0,0.0,0.0,0.0,157276.5,157276.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298788.0,3298788.0,4215250.76,4215250.76,997528.97,58739.50000000001,0.0,0.0,7500.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,880000.0,880000.0,0.0,0.0,0.0,0.0,0.28,15.0,29.0,0.0,2.0
22223,53.0,22,222,Plouisy,Guingamp,Côtes-d'Armor,Bretagne,6,2006.0,23.6,0,1.0,3.0,0.0,917,298,21260.0,3.6,87.8,26.1,110.0,34.8,15.0,113.0,542,19,0,22272.11,0,7.4,10,11,30,5,14,6,17,11,9,0.0,6800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.6666666666666666,7893.7753183333325,2601.92076,4700.695134444444,14.1216793258427,25826.08128,0.0,0.0,0.0,0.0,1400000.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10935870.54,10935870.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6036120.0,592051.32,592051.32,54209.94,54209.94,719086.5599999999,719086.5599999999,0.0,0.0,99419.4,99419.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,19.0,12.0,0.0,0.0
22224,53.0,22,223,Ploulec'h,Lannion,Côtes-d'Armor,Bretagne,6,1578.0,10.2,0,6.0,4.0,0.0,655,236,22970.0,13.5,89.3,39.5,137.0,55.8,12.5,104.0,380,19,1,10193.04,0,11.8,10,11,30,1,4,3,12,18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,269.822,14.931,576.152256,11.08586386363636,7718.21457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134568.0,134568.0,1003320.0800000001,1003320.0800000001,5182.110000000001,5182.110000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446390.0,-654360.0,0.0,0.0,0.0,0.0,0.16,1.0,12.0,0.0,0.0
22225,53.0,22,222,Ploumagoar,Guingamp,Côtes-d'Armor,Bretagne,4,5411.0,32.1,0,6.0,5.0,0.0,2367,778,21650.0,2.6,88.7,83.2,121.0,43.8,14.1,433.0,1170,29,0,43902.33,0,15.3,40,53,139,8,26,29,54,57,27,0.0,6000.0,3.0,0.0,0.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,0.875,1.0,8222.433736250001,208.22941,3540.3497403125,14.029037311046512,44253.289540000005,0.0,0.0,40083.759999999995,40083.759999999995,1424800.0,1429160.8,0.0,0.0,405013.83999999997,417096.56,166.32,166.32,0.0,0.0,30254.9,30254.9,299401.83,299401.83,0.0,0.0,501101.35000000003,501126.80000000005,0.0,0.0,1494.4,1494.4,0.0,0.0,2710944.0,8443944.0,1429552.04,1429552.04,500442.72,500442.72,0.0,0.0,32089.300000000003,32089.300000000003,2062770.36,2062770.36,593.04,593.04,15816.0,15816.0,1980000.0,1980000.0,0.0,6975.8,0.0,0.0,0.64,9.0,97.0,0.0,1.0
22226,53.0,22,223,Ploumilliau,Lannion,Côtes-d'Armor,Bretagne,6,2453.0,34.7,0,1.0,4.0,0.0,973,330,21580.0,14.9,85.7,49.3,149.0,40.0,12.2,180.0,497,16,1,20570.56,0,9.1,16,34,46,2,7,14,19,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,2.0,0.0,0.0,0.0,1.0,1.0,464.89300000000003,86.042,197.34400000000002,4.989,10205.22,0.0,0.0,0.0,0.0,427070.0,427070.0,0.0,0.0,330484.0,330484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193040.0,3480984.0,1297113.4400000002,1297113.4400000002,0.0,0.0,0.0,0.0,5000.0,5000.0,1193119.2000000002,7954128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.28,4.0,26.0,0.0,1.0
22227,53.0,22,223,Plounérin,Lannion,Côtes-d'Armor,Bretagne,7,793.0,25.9,0,0.0,4.0,0.0,357,117,20240.0,16.6,83.0,-0.5,119.0,24.1,29.3,41.0,135,11,0,17098.25,0,3.8,8,9,9,1,0,3,5,5,1,0.0,0.0,0.0,0.0,0.0,279.0,3.0,1950.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4804.948,213.272,65.44200000000001,4.62,7800.602000000001,0.0,0.0,0.0,0.0,350000.0,350000.0,0.0,0.0,0.0,139712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449972.0,1449972.0,1046720.9199999998,1046720.9199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813378.0,-341746.9999999998,0.0,0.0,0.0,0.0,0.16,3.0,18.0,0.0,0.0
22228,53.0,22,223,Plounévez-Moëdec,Lannion,Côtes-d'Armor,Bretagne,7,1467.0,40.4,0,0.0,5.0,0.0,624,265,19730.0,11.5,86.3,-24.0,104.0,29.2,30.0,70.0,232,15,0,27201.61,0,12.5,10,11,25,1,1,8,7,5,2,0.0,0.0,0.0,0.0,0.0,2220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,2.0,0.0,0.0,0.0,1.0,1.0,97.804,156.81,513.9639999999999,4.568,6721.602,0.0,0.0,0.0,0.0,2381076.4,2381076.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8589.92,8589.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791795.32,1791795.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.0,25.0,0.0,0.0
