code_com,filiere,lambert_x,lambert_y
35037,Installation solaire photovoltaïque,"336874,00","6783621,00"
35037,Installation solaire photovoltaïque,"337172,95","6782679,25"
35037,Installation solaire photovoltaïque,"337212,00","6783052,00"
35037,Installation solaire photovoltaïque,"337421,00","6784538,00"
35037,Installation solaire photovoltaïque,"339334,00","6782779,00"
35037,Installation solaire photovoltaïque,"341051,00","6782287,00"
35037,Unité de méthanisation,"337119,49","6781513,81"
35040,Eolienne,"335062,00","6793319,00"
35040,Installation solaire photovoltaïque,"333257,00","6792406,00"
35040,Installation solaire photovoltaïque,"336368,00","6792068,00"
35041,Installation solaire photovoltaïque,"360281,00","6768645,00"
35041,Installation solaire photovoltaïque,"360281,00","6768845,00"
35041,Installation solaire photovoltaïque,"360704,00","6770091,00"
35041,Installation solaire photovoltaïque,"360807,00","6773105,00"
35041,Installation solaire photovoltaïque,"361702,00","6773051,00"
35042,Installation solaire photovoltaïque,"396383,00","6775428,00"
35044,Chaufferie bois,"356445,00","6829495,00"
35045,Chaufferie bois,"325526,00","6758302,00"
35045,Installation solaire photovoltaïque,"323357,00","6758830,00"
35045,Installation solaire photovoltaïque,"324459,00","6758175,00"
35045,Installation solaire photovoltaïque,"325526,20","6758101,50"
35045,Installation solaire photovoltaïque,"325871,00","6758574,00"
35045,Installation solaire photovoltaïque,"325871,00","6758774,00"
35045,Installation solaire photovoltaïque,"326473,00","6759122,00"
35047,Chaufferie bois,"346289,00","6780057,00"
35047,Installation fossile,"346289,10","6780022,51"
35047,Installation solaire photovoltaïque,"344367,00","6777930,00"
35047,Installation solaire photovoltaïque,"346289,10","6779957,35"
35047,Installation solaire photovoltaïque,"346882,00","6777988,00"
35049,Installation solaire photovoltaïque,"342829,00","6852909,00"
35051,Chaufferie bois,"355936,00","6790256,00"
35051,Chaufferie bois,"357915,00","6790382,00"
35051,Chaufferie bois,"358378,85","6790334,80"
35051,Installation solaire photovoltaïque,"356895,00","6792291,00"
35051,Installation solaire photovoltaïque,"357273,00","6789225,00"
35051,Installation solaire photovoltaïque,"358378,85","6790334,80"
35054,Installation solaire photovoltaïque,"355928,00","6772643,00"
35054,Installation solaire photovoltaïque,"356892,00","6770811,00"
35055,Installation solaire photovoltaïque,"354507,00","6785818,00"
35055,Installation solaire photovoltaïque,"354835,00","6784521,00"
35055,Installation solaire photovoltaïque,"356030,00","6787319,00"
35055,Installation solaire photovoltaïque,"356468,00","6785635,00"
35055,Installation solaire photovoltaïque,"357717,00","6785926,00"
35055,Installation solaire photovoltaïque,"358534,00","6785101,00"
35055,Installation solaire photovoltaïque,"359733,00","6785737,00"
35055,Unité de méthanisation,"354834,32","6784420,71"
35056,Chaufferie bois,"342249,00","6819597,00"
35056,Chaufferie bois,"343459,00","6819989,00"
35056,Chaufferie bois,"343459,00","6820189,00"
35057,Installation solaire photovoltaïque,"331396,00","6771828,00"
35057,Installation solaire photovoltaïque,"332505,00","6773218,00"
35057,Installation solaire photovoltaïque,"332749,00","6769920,00"
35057,Installation solaire photovoltaïque,"333406,00","6773308,00"
35057,Installation solaire photovoltaïque,"333406,00","6773508,00"
35058,Chaufferie bois,"339223,00","6807566,65"
35058,Installation solaire photovoltaïque,"339223,00","6807566,65"
35058,Installation solaire photovoltaïque,"340293,00","6809334,00"
35059,Chaufferie bois,"347999,00","6797068,00"
35059,Installation fossile,"347247,84","6795923,86"
35059,Installation fossile,"347547,85","6796185,50"
35059,Installation solaire photovoltaïque,"346980,00","6797760,00"
35060,Installation solaire photovoltaïque,"329417,10","6801962,50"
35060,Installation solaire photovoltaïque,"330667,00","6803451,00"
35060,Unité de méthanisation,"329495,49","6803406,86"
35062,Chaufferie bois,"396602,00","6813023,00"
35062,Installation solaire photovoltaïque,"395520,00","6816805,00"
35062,Unité de méthanisation,"394131,87","6810778,49"
35063,Installation solaire photovoltaïque,"378337,00","6810440,00"
35063,Installation solaire photovoltaïque,"381078,00","6810316,00"
35063,Installation solaire photovoltaïque,"381977,00","6809976,00"
35064,Installation solaire photovoltaïque,"328904,00","6744367,00"
35064,Installation solaire photovoltaïque,"330540,60","6744358,90"
35064,Unité de méthanisation,"328903,67","6744267,02"
35065,Installation solaire photovoltaïque,"338948,00","6791221,00"
35066,Chaufferie bois,"349697,00","6781990,00"
35066,Chaufferie bois,"349697,00","6782190,00"
35066,Chaufferie bois,"350783,00","6781237,00"
35066,Eolienne,"349684,00","6782136,00"
35066,Installation fossile,"349656,80","6782089,75"
35068,Chaufferie bois,"371645,00","6786605,00"
35068,Eolienne,"371155,00","6786614,00"
35068,Installation solaire photovoltaïque,"370629,00","6789705,00"
35068,Installation solaire photovoltaïque,"372500,15","6789129,80"
35068,Installation solaire photovoltaïque,"372527,00","6786033,00"
35068,Installation solaire photovoltaïque,"374316,00","6790313,00"
35069,Chaufferie bois,"366709,00","6781316,00"
35069,Chaufferie bois,"366709,00","6781516,00"
35069,Installation solaire photovoltaïque,"363703,00","6780804,00"
35069,Installation solaire photovoltaïque,"364822,00","6779667,00"
35069,Installation solaire photovoltaïque,"365632,00","6780282,00"
35069,Installation solaire photovoltaïque,"369768,00","6782421,00"
35069,Unité de méthanisation,"367456,56","6779722,56"
35070,Installation solaire photovoltaïque,"336719,00","6840415,00"
35070,Installation solaire photovoltaïque,"336735,00","6839630,00"
35071,Installation solaire photovoltaïque,"384092,00","6824432,00"
35071,Installation solaire photovoltaïque,"384347,00","6822931,00"
35071,Installation solaire photovoltaïque,"386166,00","6822409,00"
35071,Installation solaire photovoltaïque,"386166,35","6822309,15"
35071,Installation solaire photovoltaïque,"386808,00","6822510,00"
35072,Installation solaire photovoltaïque,"389509,00","6800134,00"
35072,Installation solaire photovoltaïque,"390196,00","6798544,00"
35072,Installation solaire photovoltaïque,"390644,40","6800416,65"
35072,Installation solaire photovoltaïque,"390704,00","6798238,00"
35072,Installation solaire photovoltaïque,"391972,00","6799992,00"
35072,Installation solaire photovoltaïque,"393129,00","6799015,00"
35075,Installation solaire photovoltaïque,"371887,00","6819406,00"
35075,Installation solaire photovoltaïque,"371887,00","6819606,00"
35076,Installation hydroélectrique,"345569,96","6784629,14"
35076,Installation solaire photovoltaïque,"341954,00","6783393,00"
35076,Installation solaire photovoltaïque,"342630,00","6783321,00"
35076,Installation solaire photovoltaïque,"343537,65","6783658,70"
35076,Installation solaire photovoltaïque,"343743,00","6781511,00"
35076,Installation solaire photovoltaïque,"343856,00","6783289,00"
35076,Installation solaire photovoltaïque,"344385,00","6780973,00"
35076,Installation solaire photovoltaïque,"345421,00","6785371,00"
35076,Unité de méthanisation,"344416,99","6784255,68"
35077,Installation solaire photovoltaïque,"382764,20","6758947,85"
35077,Installation solaire photovoltaïque,"383312,00","6758894,00"
35077,Installation solaire photovoltaïque,"383624,00","6758407,00"
35077,Installation solaire photovoltaïque,"384303,00","6759242,00"
35077,Installation solaire photovoltaïque,"384461,00","6758925,00"
35077,Installation solaire photovoltaïque,"384780,00","6757148,00"
35077,Installation solaire photovoltaïque,"384780,00","6757348,00"
35078,Installation solaire photovoltaïque,"351653,40","6842905,00"
35078,Installation solaire photovoltaïque,"351740,00","6843055,00"
35078,Installation solaire photovoltaïque,"351826,60","6842905,00"
35078,Installation solaire photovoltaïque,"353516,00","6843774,00"
35079,Installation solaire photovoltaïque,"355988,00","6801852,00"
35080,Unité de méthanisation,"337473,37","6790239,31"
35080,Unité de méthanisation,"337485,56","6790020,89"
35082,Chaufferie bois,"369809,00","6761292,00"
35082,Chaufferie bois,"369809,00","6761492,00"
35082,Chaufferie bois,"369896,00","6761442,00"
35082,Eolienne,"368634,22","6762125,50"
35082,Eolienne,"368892,80","6761842,00"
35082,Eolienne,"369126,06","6761551,00"
35082,Eolienne,"369338,56","6761260,50"
35082,Eolienne,"370587,88","6761283,50"
35082,Eolienne,"370698,50","6761030,00"
35082,Installation solaire photovoltaïque,"368922,00","6760442,00"
35082,Installation solaire photovoltaïque,"369808,95","6761392,10"
35082,Installation solaire photovoltaïque,"369897,00","6761223,00"
35082,Installation solaire photovoltaïque,"369911,00","6762540,00"
35082,Installation solaire photovoltaïque,"370679,00","6759611,00"
35082,Installation solaire photovoltaïque,"370782,00","6760461,00"
35084,Installation solaire photovoltaïque,"319644,00","6762267,00"
35084,Installation solaire photovoltaïque,"320335,00","6765109,00"
35085,Chaufferie bois,"349544,00","6823321,00"
35085,Chaufferie bois,"349975,00","6823107,00"
35085,Chaufferie bois,"349975,00","6823207,00"
35085,Eolienne,"350881,00","6822318,00"
35085,Installation solaire photovoltaïque,"345589,00","6826259,00"
35085,Installation solaire photovoltaïque,"348631,00","6821033,00"
35085,Installation solaire photovoltaïque,"349975,50","6823006,85"
35085,Unité de méthanisation,"345589,23","6826159,31"
35085,Unité de méthanisation,"349470,63","6819404,95"
35087,Installation solaire photovoltaïque,"378838,00","6785743,00"
35087,Installation solaire photovoltaïque,"379242,80","6784978,15"
35088,Installation solaire photovoltaïque,"356326,00","6772109,00"
35088,Installation solaire photovoltaïque,"357904,00","6774900,00"
35088,Installation solaire photovoltaïque,"357927,00","6775127,00"
35088,Installation solaire photovoltaïque,"359222,65","6774376,00"
35088,Installation solaire photovoltaïque,"360732,00","6777263,00"
35089,Installation solaire photovoltaïque,"364802,00","6764313,00"
35089,Installation solaire photovoltaïque,"365265,00","6763810,00"
35093,Installation hydroélectrique,"329943,00","6847078,00"
35093,Installation solaire photovoltaïque,"326925,00","6846914,00"
35093,Installation solaire photovoltaïque,"327101,75","6849059,35"
35093,Installation solaire photovoltaïque,"329128,00","6847828,00"
35094,Installation solaire photovoltaïque,"345392,00","6815443,00"
35094,Installation solaire photovoltaïque,"348085,00","6813513,00"
35094,Installation solaire photovoltaïque,"351322,00","6814188,00"
35095,Installation solaire photovoltaïque,"347653,00","6837460,00"
35095,Installation solaire photovoltaïque,"349664,00","6836682,00"
35095,Installation solaire photovoltaïque,"350687,00","6838086,00"
35095,Installation solaire photovoltaïque,"350904,00","6837119,00"
35095,Installation solaire photovoltaïque,"351374,00","6835931,00"
35095,Installation solaire photovoltaïque,"351553,00","6838410,00"
35096,Chaufferie bois,"372098,00","6783249,00"
35096,Chaufferie bois,"372656,00","6783477,00"
35096,Installation solaire photovoltaïque,"370584,00","6785351,00"
35096,Installation solaire photovoltaïque,"370889,00","6783773,00"
35096,Installation solaire photovoltaïque,"371015,00","6784506,00"
35096,Installation solaire photovoltaïque,"371745,00","6781544,00"
35096,Installation solaire photovoltaïque,"372097,65","6783148,70"
35096,Installation solaire photovoltaïque,"372098,00","6783049,00"
35096,Installation solaire photovoltaïque,"372098,00","6783249,00"
35096,Installation solaire photovoltaïque,"373428,00","6785420,00"
35096,Installation solaire photovoltaïque,"374962,00","6784203,00"
35096,Unité de méthanisation,"369263,67","6780390,43"
35096,Unité de méthanisation,"374961,90","6784103,12"
35098,Installation solaire photovoltaïque,"348389,00","6750872,00"
35098,Installation solaire photovoltaïque,"349344,00","6750072,00"
35098,Installation solaire photovoltaïque,"350987,00","6748035,00"
35098,Installation solaire photovoltaïque,"352335,00","6748661,00"
35098,Installation solaire photovoltaïque,"353065,00","6749351,00"
35098,Installation solaire photovoltaïque,"353065,00","6749551,00"
35099,Chaufferie bois,"361702,00","6784032,00"
35099,Installation solaire photovoltaïque,"360739,00","6784622,00"
35099,Installation solaire photovoltaïque,"361247,00","6785471,00"
35099,Installation solaire photovoltaïque,"361564,00","6787247,00"
35099,Installation solaire photovoltaïque,"361701,55","6783932,00"
35101,Installation solaire photovoltaïque,"373620,00","6796644,00"
35101,Installation solaire photovoltaïque,"374782,65","6796849,95"
35101,Installation solaire photovoltaïque,"376013,00","6796430,00"
35101,Installation solaire photovoltaïque,"376013,00","6796630,00"
35102,Chaufferie bois,"382000,00","6764625,00"
35102,Installation solaire photovoltaïque,"381624,00","6763810,00"
35102,Installation solaire photovoltaïque,"382342,00","6763951,00"
35103,Eolienne,"380771,00","6754831,00"
35103,Eolienne,"380938,00","6754519,00"
35104,Unité de méthanisation,"352070,44","6832357,09"
35105,Unité de méthanisation,"393233,83","6783869,14"
35106,Chaufferie bois,"358687,00","6756390,00"
35106,Eolienne,"363217,03","6757356,29"
35106,Installation solaire photovoltaïque,"356074,00","6756189,00"
35106,Installation solaire photovoltaïque,"357200,00","6757332,00"
35106,Installation solaire photovoltaïque,"360117,00","6757035,00"
35107,Installation solaire photovoltaïque,"363826,00","6803227,00"
35107,Installation solaire photovoltaïque,"364740,05","6804417,50"
35107,Installation solaire photovoltaïque,"364769,00","6803584,00"
35107,Installation solaire photovoltaïque,"366048,00","6805133,00"
35107,Installation solaire photovoltaïque,"366048,00","6805333,00"
35107,Installation solaire photovoltaïque,"366670,00","6803420,00"
35107,Installation solaire photovoltaïque,"366670,00","6803620,00"
35108,Chaufferie bois,"369496,00","6770481,00"
35108,Chaufferie bois,"369583,00","6770331,00"
35108,Chaufferie bois,"369583,00","6770531,00"
35108,Installation solaire photovoltaïque,"367444,00","6768789,00"
35108,Installation solaire photovoltaïque,"369142,00","6769839,00"
35108,Installation solaire photovoltaïque,"369991,00","6770677,00"
35108,Installation solaire photovoltaïque,"371401,00","6769909,00"
35109,Installation solaire photovoltaïque,"386622,40","6782843,50"
35109,Unité de méthanisation,"384652,47","6784437,73"
35110,Chaufferie bois,"357211,00","6813176,00"
35110,Installation solaire photovoltaïque,"356568,00","6813361,00"
35111,Chaufferie bois,"382905,00","6829505,00"
35111,Unité de méthanisation,"384187,44","6830079,94"
35115,Chaufferie bois,"389264,00","6814024,00"
35115,Installation fossile,"389263,55","6814182,97"
35115,Installation solaire photovoltaïque,"390079,00","6815051,00"
35115,Installation solaire photovoltaïque,"390603,00","6813814,00"
35115,Installation solaire photovoltaïque,"390648,00","6813141,00"
35115,Installation solaire photovoltaïque,"390721,00","6813152,00"
35115,Installation solaire photovoltaïque,"390820,00","6813674,00"
35115,Unité de méthanisation,"389269,43","6813846,91"
35116,Installation solaire photovoltaïque,"342066,00","6843337,00"
35116,Installation solaire photovoltaïque,"342452,00","6844501,00"
35116,Installation solaire photovoltaïque,"343356,25","6842471,30"
35116,Installation solaire photovoltaïque,"344378,00","6842467,00"
35117,Chaufferie bois,"310699,00","6792502,00"
35117,Chaufferie bois,"310699,00","6792702,00"
35117,Installation solaire photovoltaïque,"309386,00","6795123,00"
35117,Installation solaire photovoltaïque,"310578,00","6793214,00"
35117,Installation solaire photovoltaïque,"310699,10","6792502,35"
35117,Installation solaire photovoltaïque,"311742,00","6794147,00"
35117,Installation solaire photovoltaïque,"312115,00","6796092,00"
35117,Installation solaire photovoltaïque,"313804,00","6793249,00"
35117,Installation solaire photovoltaïque,"314136,00","6790396,00"
35117,Unité de méthanisation,"312956,18","6795734,71"
35117,Unité de méthanisation,"313804,17","6793148,59"
35118,Installation solaire photovoltaïque,"364558,25","6807900,60"
35119,Chaufferie bois,"392477,00","6773677,00"
35119,Installation solaire photovoltaïque,"391382,00","6776055,00"
35119,Installation solaire photovoltaïque,"392275,00","6774904,00"
35120,Installation solaire photovoltaïque,"343977,00","6801851,00"
35120,Installation solaire photovoltaïque,"344353,85","6800596,60"
35120,Installation solaire photovoltaïque,"344354,00","6800697,00"
35120,Unité de méthanisation,"343188,78","6804321,87"
35121,Installation solaire photovoltaïque,"368548,00","6803293,00"
35122,Installation solaire photovoltaïque,"338872,00","6845857,00"
35122,Installation solaire photovoltaïque,"339012,00","6844864,00"
35122,Installation solaire photovoltaïque,"339711,20","6844831,80"
35124,Eolienne,"343789,60","6752189,00"
35124,Eolienne,"344449,50","6752390,00"
35124,Eolienne,"344564,72","6751771,00"
35124,Eolienne,"346110,00","6748552,00"
35124,Eolienne,"346179,00","6749117,00"
35124,Installation solaire photovoltaïque,"341645,00","6744587,00"
35124,Installation solaire photovoltaïque,"343482,00","6751297,00"
35124,Installation solaire photovoltaïque,"346647,15","6748172,30"
35124,Installation solaire photovoltaïque,"349162,00","6747753,00"
35125,Chaufferie bois,"383625,00","6769063,00"
35125,Installation solaire photovoltaïque,"382347,00","6769163,00"
35125,Installation solaire photovoltaïque,"383624,60","6768962,85"
35125,Installation solaire photovoltaïque,"383698,00","6768297,00"
35125,Installation solaire photovoltaïque,"383966,00","6768691,00"
35125,Installation solaire photovoltaïque,"385414,00","6768562,00"
35126,Installation solaire photovoltaïque,"338957,00","6773037,00"
35126,Installation solaire photovoltaïque,"341049,00","6774512,00"
35126,Installation solaire photovoltaïque,"342195,20","6773164,45"
35126,Installation solaire photovoltaïque,"343233,00","6772269,00"
35126,Installation solaire photovoltaïque,"344101,00","6772410,00"
35126,Unité de méthanisation,"344439,92","6773727,71"
35127,Installation solaire photovoltaïque,"335805,00","6768791,00"
35127,Installation solaire photovoltaïque,"336668,00","6769572,00"
35127,Installation solaire photovoltaïque,"337568,00","6766639,00"
35127,Installation solaire photovoltaïque,"337604,95","6769845,15"
35128,Chaufferie bois,"349895,00","6810359,00"
35128,Installation solaire photovoltaïque,"349503,00","6808607,00"
35128,Installation solaire photovoltaïque,"349603,00","6808507,00"
35128,Installation solaire photovoltaïque,"349603,00","6808707,00"
35128,Installation solaire photovoltaïque,"349703,00","6808607,00"
35128,Installation solaire photovoltaïque,"349765,00","6810300,00"
35128,Installation solaire photovoltaïque,"349840,00","6810989,00"
35128,Installation solaire photovoltaïque,"351217,00","6812165,00"
35128,Installation solaire photovoltaïque,"351217,00","6812365,00"
35128,Installation solaire photovoltaïque,"352265,00","6808152,00"
35128,Unité de méthanisation,"349602,56","6808607,27"
35128,Unité de méthanisation,"350181,71","6810560,84"
35130,Installation solaire photovoltaïque,"345951,40","6810744,35"
35131,Installation fossile,"342094,31","6791210,45"
35131,Installation solaire photovoltaïque,"341485,00","6791884,00"
35131,Installation solaire photovoltaïque,"342293,00","6791432,00"
35133,Chaufferie bois,"324842,00","6791937,00"
35133,Chaufferie bois,"325455,00","6793152,00"
35133,Chaufferie bois,"328896,00","6795343,00"
35133,Eolienne,"328983,00","6790085,00"
35133,Installation solaire photovoltaïque,"323176,00","6794558,00"
35133,Installation solaire photovoltaïque,"324807,00","6794535,00"
35133,Installation solaire photovoltaïque,"324842,25","6791837,35"
35133,Installation solaire photovoltaïque,"325232,00","6786639,00"
35133,Installation solaire photovoltaïque,"325465,00","6794388,00"
35133,Installation solaire photovoltaïque,"326016,00","6792586,00"
35133,Installation solaire photovoltaïque,"326498,00","6791727,00"
35133,Installation solaire photovoltaïque,"327109,00","6786417,00"
35133,Installation solaire photovoltaïque,"327154,00","6792163,00"
35133,Installation solaire photovoltaïque,"327412,00","6798090,00"
35133,Installation solaire photovoltaïque,"327866,00","6793910,00"
35133,Installation solaire photovoltaïque,"327977,00","6796746,00"
35133,Installation solaire photovoltaïque,"329343,00","6788889,00"
35133,Installation solaire photovoltaïque,"329343,00","6789089,00"
35133,Installation solaire photovoltaïque,"329640,00","6795205,00"
35133,Installation solaire photovoltaïque,"329906,00","6789257,00"
35133,Installation solaire photovoltaïque,"329906,00","6789457,00"
35133,Unité de méthanisation,"320778,27","6795273,86"
35133,Unité de méthanisation,"325232,49","6786538,81"
35133,Unité de méthanisation,"327115,74","6794368,66"
35133,Unité de méthanisation,"327885,31","6786815,53"
35133,Unité de méthanisation,"328114,81","6793949,74"
35133,Unité de méthanisation,"329342,98","6788988,81"
35135,Chaufferie bois,"332803,00","6805443,00"
35135,Eolienne,"332498,00","6808270,75"
35136,Chaufferie bois,"364573,00","6772343,00"
35136,Installation fossile,"363043,17","6768372,64"
35136,Installation solaire photovoltaïque,"363984,00","6771500,00"
35136,Installation solaire photovoltaïque,"365031,00","6771471,00"
35136,Unité de méthanisation,"365151,51","6770954,65"
35137,Chaufferie bois,"390364,00","6812053,00"
35137,Installation solaire photovoltaïque,"386622,00","6809663,00"
35137,Installation solaire photovoltaïque,"387481,00","6811516,00"
35137,Installation solaire photovoltaïque,"387949,15","6810312,50"
35137,Installation solaire photovoltaïque,"387985,00","6811099,00"
35137,Installation solaire photovoltaïque,"388115,00","6808839,00"
35137,Installation solaire photovoltaïque,"388115,00","6809039,00"
35137,Installation solaire photovoltaïque,"390237,00","6812187,00"
35137,Installation solaire photovoltaïque,"390364,00","6812053,00"
35137,Unité de méthanisation,"388087,30","6808967,25"
35139,Chaufferie bois,"347612,00","6775022,00"
35139,Installation solaire photovoltaïque,"348362,00","6770432,00"
35139,Installation solaire photovoltaïque,"348534,00","6774664,00"
35139,Installation solaire photovoltaïque,"348692,95","6774121,75"
35139,Installation solaire photovoltaïque,"348693,00","6774222,00"
35139,Installation solaire photovoltaïque,"349168,00","6775784,00"
35140,Installation solaire photovoltaïque,"362344,00","6760099,00"
35140,Installation solaire photovoltaïque,"362344,15","6759999,50"
35140,Unité de méthanisation,"362776,45","6761339,46"
35142,Installation solaire photovoltaïque,"393765,60","6821073,30"
35143,Chaufferie bois,"327362,00","6803666,00"
35143,Installation solaire photovoltaïque,"327278,00","6806050,00"
35143,Unité de méthanisation,"327361,99","6803566,07"
35145,Installation solaire photovoltaïque,"335313,50","6748091,75"
35146,Chaufferie bois,"342157,00","6805463,00"
35148,Chaufferie bois,"352813,00","6820473,00"
35148,Installation solaire photovoltaïque,"352812,70","6820373,30"
35150,Installation solaire photovoltaïque,"386393,00","6814526,00"
35150,Installation solaire photovoltaïque,"387692,75","6814768,85"
35151,Installation solaire photovoltaïque,"331029,05","6761700,10"
35152,Chaufferie bois,"365357,00","6798906,00"
35152,Installation solaire photovoltaïque,"364526,00","6802730,00"
35152,Installation solaire photovoltaïque,"365357,15","6798806,50"
35152,Installation solaire photovoltaïque,"365656,00","6798806,00"
35152,Installation solaire photovoltaïque,"365870,00","6799984,00"
35152,Installation solaire photovoltaïque,"365898,00","6801547,00"
35152,Installation solaire photovoltaïque,"369536,00","6800373,00"
35152,Unité de méthanisation,"365541,33","6796819,09"
35152,Unité de méthanisation,"365620,73","6796844,10"
35152,Unité de méthanisation,"365799,27","6800137,24"
35152,Unité de méthanisation,"366395,33","6797639,36"
35154,Installation solaire photovoltaïque,"377676,70","6800650,05"
35154,Installation solaire photovoltaïque,"378574,00","6799799,00"
35154,Installation solaire photovoltaïque,"378637,00","6799910,00"
35154,Installation solaire photovoltaïque,"378674,00","6799699,00"
35154,Installation solaire photovoltaïque,"378674,00","6799899,00"
35154,Installation solaire photovoltaïque,"378774,00","6799799,00"
35154,Installation solaire photovoltaïque,"380407,00","6800290,00"
35155,Installation solaire photovoltaïque,"334820,00","6763526,00"
35156,Installation solaire photovoltaïque,"333156,00","6813011,00"
35156,Installation solaire photovoltaïque,"333628,00","6812989,00"
35156,Installation solaire photovoltaïque,"333628,00","6813189,00"
35156,Installation solaire photovoltaïque,"333812,00","6812396,00"
35157,Installation solaire photovoltaïque,"397791,00","6820289,00"
35157,Unité de méthanisation,"398555,77","6816972,87"
35161,Installation solaire photovoltaïque,"376695,00","6781570,00"
35161,Unité de méthanisation,"376667,85","6781643,35"
35162,Chaufferie bois,"395178,00","6828627,00"
35162,Chaufferie bois,"395178,00","6828827,00"
35162,Installation solaire photovoltaïque,"394684,00","6828653,00"
35162,Installation solaire photovoltaïque,"395178,25","6828726,75"
35162,Installation solaire photovoltaïque,"396546,00","6831078,00"
35162,Installation solaire photovoltaïque,"398624,00","6825882,00"
35163,Installation solaire photovoltaïque,"393539,00","6807067,00"
35163,Unité de méthanisation,"391487,28","6808650,99"
35163,Unité de méthanisation,"395620,01","6808379,64"
35164,Chaufferie bois,"359308,00","6819430,00"
35164,Eolienne,"356252,90","6818313,00"
35164,Eolienne,"356525,94","6818175,50"
35164,Eolienne,"356801,10","6818021,00"
35164,Eolienne,"357076,66","6817868,50"
35164,Eolienne,"357350,20","6817710,50"
35164,Eolienne,"357630,47","6817556,00"
35165,Chaufferie bois,"376884,00","6771437,00"
35165,Eolienne,"377445,21","6771705,76"
35165,Installation solaire photovoltaïque,"374949,00","6770227,00"
35165,Installation solaire photovoltaïque,"375032,40","6771002,00"
35165,Installation solaire photovoltaïque,"375119,00","6771152,00"
35165,Installation solaire photovoltaïque,"375205,60","6771002,00"
35167,Chaufferie bois,"376617,00","6756169,00"
35167,Chaufferie bois,"376617,00","6756369,00"
35167,Eolienne,"376091,00","6761756,00"
35167,Eolienne,"376564,00","6761424,00"
35167,Eolienne,"379684,00","6753968,00"
35167,Eolienne,"380030,00","6753843,00"
35167,Installation hydroélectrique,"376683,30","6757270,20"
35167,Installation solaire photovoltaïque,"370962,00","6758023,00"
35167,Installation solaire photovoltaïque,"372087,00","6756439,00"
35167,Installation solaire photovoltaïque,"372583,00","6757761,00"
35167,Installation solaire photovoltaïque,"373089,00","6754519,00"
35167,Installation solaire photovoltaïque,"373089,00","6754719,00"
35167,Installation solaire photovoltaïque,"374078,00","6759838,00"
35167,Installation solaire photovoltaïque,"374132,00","6756076,00"
35167,Installation solaire photovoltaïque,"374711,00","6761127,00"
35167,Installation solaire photovoltaïque,"374955,00","6756705,00"
35167,Installation solaire photovoltaïque,"376068,00","6754647,00"
35167,Installation solaire photovoltaïque,"376616,90","6756269,15"
35167,Installation solaire photovoltaïque,"376640,00","6758133,00"
35167,Installation solaire photovoltaïque,"376784,00","6755413,00"
35167,Installation solaire photovoltaïque,"376959,00","6760727,00"
35167,Installation solaire photovoltaïque,"378175,00","6758265,00"
35167,Installation solaire photovoltaïque,"379658,00","6751802,00"
35167,Unité de méthanisation,"374929,98","6753899,91"
35167,Unité de méthanisation,"375812,32","6757502,96"
35168,Eolienne,"324113,44","6772818,00"
35168,Eolienne,"324376,80","6773057,50"
35168,Eolienne,"324430,34","6772766,50"
35168,Eolienne,"324698,66","6773017,00"
35168,Installation solaire photovoltaïque,"324195,00","6764013,00"
35168,Installation solaire photovoltaïque,"328282,00","6770546,00"
35168,Installation solaire photovoltaïque,"330072,00","6763495,00"
35169,Chaufferie bois,"328960,00","6778012,00"
35169,Eolienne,"326243,62","6776159,50"
35169,Eolienne,"326545,50","6776005,50"
35169,Eolienne,"326846,22","6775853,00"
35169,Installation solaire photovoltaïque,"325070,00","6776557,00"
35169,Installation solaire photovoltaïque,"325070,50","6776457,30"
35170,Installation solaire photovoltaïque,"380065,00","6803649,00"
35171,Chaufferie bois,"323880,00","6808636,00"
35171,Installation solaire photovoltaïque,"324332,00","6808172,00"
35171,Installation solaire photovoltaïque,"324576,20","6807652,65"
35171,Installation solaire photovoltaïque,"326097,00","6806740,00"
35172,Installation solaire photovoltaïque,"341196,00","6826330,00"
35172,Installation solaire photovoltaïque,"343022,00","6824930,00"
35172,Installation solaire photovoltaïque,"343022,00","6825130,00"
35172,Installation solaire photovoltaïque,"343775,00","6824759,00"
35172,Installation solaire photovoltaïque,"343856,00","6824635,00"
35172,Installation solaire photovoltaïque,"354681,00","6826593,00"
35172,Unité de méthanisation,"341821,25","6823700,88"
35173,Chaufferie bois,"352003,65","6801321,15"
35173,Chaufferie bois,"352004,00","6801421,00"
35173,Installation fossile,"350226,28","6798030,49"
35173,Installation solaire photovoltaïque,"349621,00","6799896,00"
35173,Installation solaire photovoltaïque,"351980,00","6801437,00"
35173,Installation solaire photovoltaïque,"352003,65","6801321,15"
35173,Installation solaire photovoltaïque,"352313,00","6800271,00"
35173,Installation solaire photovoltaïque,"352756,00","6800400,00"
35173,Installation solaire photovoltaïque,"353849,00","6802974,00"
35173,Unité de méthanisation,"349788,18","6799217,54"
35174,Chaufferie bois,"390613,00","6829462,00"
35175,Installation solaire photovoltaïque,"328729,00","6767540,00"
35176,Installation solaire photovoltaïque,"334573,00","6761276,00"
35176,Installation solaire photovoltaïque,"335160,00","6761379,00"
35176,Installation solaire photovoltaïque,"338767,70","6758355,55"
35176,Installation solaire photovoltaïque,"339673,00","6758123,00"
35176,Installation solaire photovoltaïque,"340934,00","6758318,00"
